Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;PR;APUCARANA;DCK - COMERCIO DE COMBUSTIVEIS LTDA; 07.220.788/0001-90;AVENIDA MINAS GERAIS;3201;;VILA SAO MIGUEL;86812-490;ETANOL;01/01/2025;4,27;;R$ / litro;VIBRA
S;PR;APUCARANA;V. BRAMBILA & CIA. LTDA.; 03.303.619/0001-63;AVENIDA MINAS GERAIS;568;;JD APUCARANA;86804-000;GASOLINA;01/01/2025;6,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;V. BRAMBILA & CIA. LTDA.; 03.303.619/0001-63;AVENIDA MINAS GERAIS;568;;JD APUCARANA;86804-000;ETANOL;01/01/2025;4,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;ESPANHA COMERCIO DE COMBUSTIVEIS LTDA; 03.198.685/0001-10;AVENIDA MINAS GERAIS;691;;VILA SAO MIGUEL;86804-000;GASOLINA;01/01/2025;6,27;;R$ / litro;RAIZEN
S;PR;APUCARANA;ESPANHA COMERCIO DE COMBUSTIVEIS LTDA; 03.198.685/0001-10;AVENIDA MINAS GERAIS;691;;VILA SAO MIGUEL;86804-000;DIESEL;01/01/2025;6,17;;R$ / litro;RAIZEN
S;PR;APUCARANA;ESPANHA COMERCIO DE COMBUSTIVEIS LTDA; 03.198.685/0001-10;AVENIDA MINAS GERAIS;691;;VILA SAO MIGUEL;86804-000;DIESEL S10;01/01/2025;6,27;;R$ / litro;RAIZEN
S;PR;APUCARANA;ESPANHA COMERCIO DE COMBUSTIVEIS LTDA; 03.198.685/0001-10;AVENIDA MINAS GERAIS;691;;VILA SAO MIGUEL;86804-000;ETANOL;01/01/2025;4,37;;R$ / litro;RAIZEN
S;PR;LONDRINA;GASTECH - TECNOLOGIA EM GAS NATURAL LTDA; 08.148.433/0001-09;AVENIDA BRASILIA;2257;COMPLEXO GASTECH;PARQUE INDUSTRIAL BETEL;86025-180;GNV;01/01/2025;5,29;;R$ / m³;BRANCA
S;PR;LONDRINA;STAR SHOPPING AUTO POSTO LTDA; 06.243.491/0001-88;RUA GUAPORE;1588;;JARDIM PALMARES;86025-000;GASOLINA;01/01/2025;6,29;;R$ / litro;IPIRANGA
S;PR;LONDRINA;STAR SHOPPING AUTO POSTO LTDA; 06.243.491/0001-88;RUA GUAPORE;1588;;JARDIM PALMARES;86025-000;GASOLINA ADITIVADA;01/01/2025;6,49;;R$ / litro;IPIRANGA
S;PR;LONDRINA;STAR SHOPPING AUTO POSTO LTDA; 06.243.491/0001-88;RUA GUAPORE;1588;;JARDIM PALMARES;86025-000;DIESEL;01/01/2025;6,19;;R$ / litro;IPIRANGA
S;PR;LONDRINA;STAR SHOPPING AUTO POSTO LTDA; 06.243.491/0001-88;RUA GUAPORE;1588;;JARDIM PALMARES;86025-000;DIESEL S10;01/01/2025;6,29;;R$ / litro;IPIRANGA
S;PR;LONDRINA;STAR SHOPPING AUTO POSTO LTDA; 06.243.491/0001-88;RUA GUAPORE;1588;;JARDIM PALMARES;86025-000;ETANOL;01/01/2025;4,29;;R$ / litro;IPIRANGA
S;PR;LONDRINA;KALAHAN COMERCIO DE COMBUSTIVEIS LTDA; 01.270.349/0001-06;AVENIDA SAUL ELKIND;2100;;CONJUNTO VIVI XAVIER;86082-000;GASOLINA;01/01/2025;6,19;;R$ / litro;RAIZEN
S;PR;LONDRINA;KALAHAN COMERCIO DE COMBUSTIVEIS LTDA; 01.270.349/0001-06;AVENIDA SAUL ELKIND;2100;;CONJUNTO VIVI XAVIER;86082-000;GASOLINA ADITIVADA;01/01/2025;6,49;;R$ / litro;RAIZEN
S;PR;LONDRINA;KALAHAN COMERCIO DE COMBUSTIVEIS LTDA; 01.270.349/0001-06;AVENIDA SAUL ELKIND;2100;;CONJUNTO VIVI XAVIER;86082-000;DIESEL;01/01/2025;6,39;;R$ / litro;RAIZEN
S;PR;LONDRINA;KALAHAN COMERCIO DE COMBUSTIVEIS LTDA; 01.270.349/0001-06;AVENIDA SAUL ELKIND;2100;;CONJUNTO VIVI XAVIER;86082-000;DIESEL S10;01/01/2025;6,49;;R$ / litro;RAIZEN
S;PR;LONDRINA;KALAHAN COMERCIO DE COMBUSTIVEIS LTDA; 01.270.349/0001-06;AVENIDA SAUL ELKIND;2100;;CONJUNTO VIVI XAVIER;86082-000;ETANOL;01/01/2025;4,09;;R$ / litro;RAIZEN
S;RS;GUAIBA;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0013-50;AVENIDA CASTELO BRANCO;445;;ALEGRIA;92500-000;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
S;RS;GUAIBA;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0013-50;AVENIDA CASTELO BRANCO;445;;ALEGRIA;92500-000;GASOLINA ADITIVADA;01/01/2025;6,19;;R$ / litro;VIBRA
S;RS;GUAIBA;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0013-50;AVENIDA CASTELO BRANCO;445;;ALEGRIA;92500-000;DIESEL;01/01/2025;6,29;;R$ / litro;VIBRA
S;RS;GUAIBA;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0013-50;AVENIDA CASTELO BRANCO;445;;ALEGRIA;92500-000;DIESEL S10;01/01/2025;6,39;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO COLEGINHO LTDA.; 03.038.484/0001-56;RODOVIA NILO MAXIMO;400;;CENTRO;12307-240;GASOLINA;01/01/2025;5,49;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO COLEGINHO LTDA.; 03.038.484/0001-56;RODOVIA NILO MAXIMO;400;;CENTRO;12307-240;GASOLINA ADITIVADA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO COLEGINHO LTDA.; 03.038.484/0001-56;RODOVIA NILO MAXIMO;400;;CENTRO;12307-240;ETANOL;01/01/2025;3,69;;R$ / litro;VIBRA
SE;SP;JACAREI;CENTRO AUTOMOTIVO BRASIL BPX LTDA; 08.958.132/0001-32;AVENIDA SANTA MARIA;17;;PARQUE BRASIL;12328-320;GASOLINA;01/01/2025;5,59;;R$ / litro;RAIZEN
SE;SP;JACAREI;CENTRO AUTOMOTIVO BRASIL BPX LTDA; 08.958.132/0001-32;AVENIDA SANTA MARIA;17;;PARQUE BRASIL;12328-320;DIESEL;01/01/2025;5,77;;R$ / litro;RAIZEN
SE;SP;JACAREI;CENTRO AUTOMOTIVO BRASIL BPX LTDA; 08.958.132/0001-32;AVENIDA SANTA MARIA;17;;PARQUE BRASIL;12328-320;ETANOL;01/01/2025;3,69;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO BARAO DE JACAREI LTDA; 96.265.921/0001-55;RUA BARAO DE JACAREI;1396;;CENTRO;12308-000;GASOLINA;01/01/2025;5,76;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO BARAO DE JACAREI LTDA; 96.265.921/0001-55;RUA BARAO DE JACAREI;1396;;CENTRO;12308-000;GASOLINA ADITIVADA;01/01/2025;6,06;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO BARAO DE JACAREI LTDA; 96.265.921/0001-55;RUA BARAO DE JACAREI;1396;;CENTRO;12308-000;ETANOL;01/01/2025;3,97;;R$ / litro;VIBRA
SE;SP;JACAREI;REDE DE SERVICOS PACHECAO LTDA; 04.305.582/0001-75;RODOVIA PRESIDENTE DUTRA;S/N;KM 169;CHAC. REUN. IGARAPES;12321-520;GASOLINA;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;JACAREI;REDE DE SERVICOS PACHECAO LTDA; 04.305.582/0001-75;RODOVIA PRESIDENTE DUTRA;S/N;KM 169;CHAC. REUN. IGARAPES;12321-520;GASOLINA ADITIVADA;01/01/2025;6,14;;R$ / litro;VIBRA
SE;SP;JACAREI;REDE DE SERVICOS PACHECAO LTDA; 04.305.582/0001-75;RODOVIA PRESIDENTE DUTRA;S/N;KM 169;CHAC. REUN. IGARAPES;12321-520;DIESEL;01/01/2025;5,72;;R$ / litro;VIBRA
SE;SP;JACAREI;REDE DE SERVICOS PACHECAO LTDA; 04.305.582/0001-75;RODOVIA PRESIDENTE DUTRA;S/N;KM 169;CHAC. REUN. IGARAPES;12321-520;DIESEL S10;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;JACAREI;REDE DE SERVICOS PACHECAO LTDA; 04.305.582/0001-75;RODOVIA PRESIDENTE DUTRA;S/N;KM 169;CHAC. REUN. IGARAPES;12321-520;ETANOL;01/01/2025;4,19;;R$ / litro;VIBRA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0010-21;RUA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;538;;JARDIM FLORIDA;12300-000;GASOLINA;01/01/2025;5,69;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0010-21;RUA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;538;;JARDIM FLORIDA;12300-000;GASOLINA ADITIVADA;01/01/2025;5,74;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0010-21;RUA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;538;;JARDIM FLORIDA;12300-000;DIESEL S10;01/01/2025;5,79;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0010-21;RUA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;538;;JARDIM FLORIDA;12300-000;ETANOL;01/01/2025;3,89;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0002-11;RUA BARAO DE JACAREI;300;;CENTRO;12308-000;GASOLINA;01/01/2025;5,69;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0002-11;RUA BARAO DE JACAREI;300;;CENTRO;12308-000;GASOLINA ADITIVADA;01/01/2025;5,74;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0002-11;RUA BARAO DE JACAREI;300;;CENTRO;12308-000;ETANOL;01/01/2025;3,79;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING DE JACAREI LTDA; 62.122.908/0001-25;AVENIDA SIQUEIRA CAMPOS;1199;;VILA PINHEIRO;12307-000;GASOLINA;01/01/2025;5,79;;R$ / litro;IPIRANGA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING DE JACAREI LTDA; 62.122.908/0001-25;AVENIDA SIQUEIRA CAMPOS;1199;;VILA PINHEIRO;12307-000;GASOLINA ADITIVADA;01/01/2025;6,09;;R$ / litro;IPIRANGA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING DE JACAREI LTDA; 62.122.908/0001-25;AVENIDA SIQUEIRA CAMPOS;1199;;VILA PINHEIRO;12307-000;ETANOL;01/01/2025;3,99;;R$ / litro;IPIRANGA
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;GASOLINA;01/01/2025;5,79;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;DIESEL;01/01/2025;6,02;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;DIESEL S10;01/01/2025;6,12;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;ETANOL;01/01/2025;3,99;;R$ / litro;RAIZEN
SE;SP;JACAREI;POSTO DE SERVICOS SANTA MARIA LTDA; 47.624.697/0001-35;AVENIDA MALEK ASSAD;15;;JARDIM SANTA MARIA;12328-080;GASOLINA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SANTA MARIA LTDA; 47.624.697/0001-35;AVENIDA MALEK ASSAD;15;;JARDIM SANTA MARIA;12328-080;GASOLINA ADITIVADA;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SANTA MARIA LTDA; 47.624.697/0001-35;AVENIDA MALEK ASSAD;15;;JARDIM SANTA MARIA;12328-080;DIESEL;01/01/2025;5,98;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SANTA MARIA LTDA; 47.624.697/0001-35;AVENIDA MALEK ASSAD;15;;JARDIM SANTA MARIA;12328-080;DIESEL S10;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SANTA MARIA LTDA; 47.624.697/0001-35;AVENIDA MALEK ASSAD;15;;JARDIM SANTA MARIA;12328-080;ETANOL;01/01/2025;3,99;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO CACHOEIRINHA LTDA.; 04.168.447/0001-25;AVENIDA BERNARDO DE VASCONCELOS;2265;;SANTA CRUZ;31160-440;ETANOL;01/01/2025;4,19;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO CACHOEIRINHA LTDA.; 04.168.447/0001-25;AVENIDA BERNARDO DE VASCONCELOS;2265;;SANTA CRUZ;31160-440;GASOLINA;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO CACHOEIRINHA LTDA.; 04.168.447/0001-25;AVENIDA BERNARDO DE VASCONCELOS;2265;;SANTA CRUZ;31160-440;GASOLINA ADITIVADA;01/01/2025;6,19;;R$ / litro;IPIRANGA
SE;SP;SAO VICENTE;AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA; 09.165.024/0001-75;AVENIDA TUPINIQUINS;1206;;JAPUI;11325-000;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;SP;SAO VICENTE;AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA; 09.165.024/0001-75;AVENIDA TUPINIQUINS;1206;;JAPUI;11325-000;GASOLINA ADITIVADA;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;SAO VICENTE;AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA; 09.165.024/0001-75;AVENIDA TUPINIQUINS;1206;;JAPUI;11325-000;DIESEL S10;01/01/2025;6,19;;R$ / litro;VIBRA
SE;SP;SAO VICENTE;AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA; 09.165.024/0001-75;AVENIDA TUPINIQUINS;1206;;JAPUI;11325-000;ETANOL;01/01/2025;4,09;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;POSTO DE COMBUSTIVEL RETIRO EIRELI; 10.334.577/0001-93;RUA MIGUEL WARDI;14;;OLARIA;34000-019;GASOLINA;01/01/2025;6,39;;R$ / litro;ALE
SE;MG;NOVA LIMA;POSTO DE COMBUSTIVEL RETIRO EIRELI; 10.334.577/0001-93;RUA MIGUEL WARDI;14;;OLARIA;34000-019;DIESEL S10;01/01/2025;6,09;;R$ / litro;ALE
SE;MG;NOVA LIMA;POSTO DE COMBUSTIVEL RETIRO EIRELI; 10.334.577/0001-93;RUA MIGUEL WARDI;14;;OLARIA;34000-019;ETANOL;01/01/2025;4,36;;R$ / litro;ALE
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;GASOLINA;01/01/2025;5,89;;R$ / litro;IPIRANGA
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;IPIRANGA
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;DIESEL;01/01/2025;6,09;;R$ / litro;IPIRANGA
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;ETANOL;01/01/2025;3,89;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;GASOLINA;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;GASOLINA ADITIVADA;01/01/2025;6,19;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;DIESEL;01/01/2025;5,79;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;DIESEL S10;01/01/2025;5,89;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;ETANOL;01/01/2025;4,27;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;SAO LUCAS DISTRIBUIDORA DE PETROLEO LTDA; 10.238.984/0001-05;AVENIDA PAULO FIRMINO;20;;JARDIM DAS PALMEIRAS;38412-343;GASOLINA;01/01/2025;5,97;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;SAO LUCAS DISTRIBUIDORA DE PETROLEO LTDA; 10.238.984/0001-05;AVENIDA PAULO FIRMINO;20;;JARDIM DAS PALMEIRAS;38412-343;GASOLINA ADITIVADA;01/01/2025;6,37;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;SAO LUCAS DISTRIBUIDORA DE PETROLEO LTDA; 10.238.984/0001-05;AVENIDA PAULO FIRMINO;20;;JARDIM DAS PALMEIRAS;38412-343;ETANOL;01/01/2025;3,97;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO LESTE LTDA; 04.038.996/0001-85;AVENIDA DOS ANDRADAS;3300;;SANTA   EFIGENIA;30260-070;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO LESTE LTDA; 04.038.996/0001-85;AVENIDA DOS ANDRADAS;3300;;SANTA   EFIGENIA;30260-070;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO LESTE LTDA; 04.038.996/0001-85;AVENIDA DOS ANDRADAS;3300;;SANTA   EFIGENIA;30260-070;DIESEL S10;01/01/2025;5,89;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO LESTE LTDA; 04.038.996/0001-85;AVENIDA DOS ANDRADAS;3300;;SANTA   EFIGENIA;30260-070;ETANOL;01/01/2025;4,19;;R$ / litro;VIBRA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL S10;01/01/2025;6,39;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;ETANOL;01/01/2025;4,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;GASOLINA;01/01/2025;6,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;GASOLINA ADITIVADA;01/01/2025;6,39;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL;01/01/2025;6,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;CATUAI APUCARANA - COMERCIO DE COMBUSTIVEIS LTDA; 11.313.479/0001-32;AVENIDA MINAS GERAIS;860;;JARDIM APUCARANA;86804-000;GASOLINA;01/01/2025;6,19;;R$ / litro;BRANCA
S;PR;APUCARANA;CATUAI APUCARANA - COMERCIO DE COMBUSTIVEIS LTDA; 11.313.479/0001-32;AVENIDA MINAS GERAIS;860;;JARDIM APUCARANA;86804-000;GASOLINA ADITIVADA;01/01/2025;6,22;;R$ / litro;BRANCA
S;PR;APUCARANA;CATUAI APUCARANA - COMERCIO DE COMBUSTIVEIS LTDA; 11.313.479/0001-32;AVENIDA MINAS GERAIS;860;;JARDIM APUCARANA;86804-000;DIESEL;01/01/2025;6,19;;R$ / litro;BRANCA
S;PR;APUCARANA;CATUAI APUCARANA - COMERCIO DE COMBUSTIVEIS LTDA; 11.313.479/0001-32;AVENIDA MINAS GERAIS;860;;JARDIM APUCARANA;86804-000;DIESEL S10;01/01/2025;6,29;;R$ / litro;BRANCA
S;PR;APUCARANA;CATUAI APUCARANA - COMERCIO DE COMBUSTIVEIS LTDA; 11.313.479/0001-32;AVENIDA MINAS GERAIS;860;;JARDIM APUCARANA;86804-000;ETANOL;01/01/2025;4,19;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO PONTEIO LTDA; 12.118.379/0001-18;RODOVIA BR-356;20;"KM: 04;";SION;30320-055;GASOLINA;01/01/2025;6,49;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO PONTEIO LTDA; 12.118.379/0001-18;RODOVIA BR-356;20;"KM: 04;";SION;30320-055;GASOLINA ADITIVADA;01/01/2025;6,59;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO PONTEIO LTDA; 12.118.379/0001-18;RODOVIA BR-356;20;"KM: 04;";SION;30320-055;DIESEL S10;01/01/2025;6,29;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO PONTEIO LTDA; 12.118.379/0001-18;RODOVIA BR-356;20;"KM: 04;";SION;30320-055;ETANOL;01/01/2025;4,59;;R$ / litro;ALE
SE;MG;SABARA;AUTO POSTO SABARA LTDA.; 09.559.750/0001-72;RUA PREFEITO  VITOR FANTINI;719;;CENTRO;34505-360;GASOLINA;01/01/2025;6,29;;R$ / litro;IPIRANGA
SE;MG;SABARA;AUTO POSTO SABARA LTDA.; 09.559.750/0001-72;RUA PREFEITO  VITOR FANTINI;719;;CENTRO;34505-360;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;IPIRANGA
SE;MG;SABARA;AUTO POSTO SABARA LTDA.; 09.559.750/0001-72;RUA PREFEITO  VITOR FANTINI;719;;CENTRO;34505-360;DIESEL S10;01/01/2025;6,19;;R$ / litro;IPIRANGA
SE;MG;SABARA;AUTO POSTO SABARA LTDA.; 09.559.750/0001-72;RUA PREFEITO  VITOR FANTINI;719;;CENTRO;34505-360;ETANOL;01/01/2025;4,49;;R$ / litro;IPIRANGA
NE;RN;CAICO;POSTO DO MOINHO EIRELI; 13.731.791/0001-71;RODOVIA BR 427 KM 104,4;S/N;;ZONA RURAL;59300-000;GASOLINA;01/01/2025;6,37;;R$ / litro;ALE
NE;RN;CAICO;POSTO DO MOINHO EIRELI; 13.731.791/0001-71;RODOVIA BR 427 KM 104,4;S/N;;ZONA RURAL;59300-000;GASOLINA ADITIVADA;01/01/2025;6,45;;R$ / litro;ALE
NE;RN;CAICO;POSTO DO MOINHO EIRELI; 13.731.791/0001-71;RODOVIA BR 427 KM 104,4;S/N;;ZONA RURAL;59300-000;DIESEL;01/01/2025;6,47;;R$ / litro;ALE
NE;RN;CAICO;POSTO DO MOINHO EIRELI; 13.731.791/0001-71;RODOVIA BR 427 KM 104,4;S/N;;ZONA RURAL;59300-000;DIESEL S10;01/01/2025;6,57;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO MEM DE SA LTDA; 14.395.703/0001-70;AVENIDA MEM DE SA;140;;SANTA EFIGENIA;30260-270;ETANOL;01/01/2025;4,19;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MEM DE SA LTDA; 14.395.703/0001-70;AVENIDA MEM DE SA;140;;SANTA EFIGENIA;30260-270;GASOLINA;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MEM DE SA LTDA; 14.395.703/0001-70;AVENIDA MEM DE SA;140;;SANTA EFIGENIA;30260-270;GASOLINA ADITIVADA;01/01/2025;6,19;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO RAJA F R LTDA; 08.571.099/0001-93;AVENIDA RAJA GABAGLIA;2230;;ESTORIL;30494-170;GASOLINA;01/01/2025;6,59;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO RAJA F R LTDA; 08.571.099/0001-93;AVENIDA RAJA GABAGLIA;2230;;ESTORIL;30494-170;GASOLINA ADITIVADA;01/01/2025;6,79;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO RAJA F R LTDA; 08.571.099/0001-93;AVENIDA RAJA GABAGLIA;2230;;ESTORIL;30494-170;ETANOL;01/01/2025;4,69;;R$ / litro;ALE
SE;RJ;CAMPOS DOS GOYTACAZES;OASIS COMBUSTIVEIS LTDA; 17.305.026/0001-40;RODOVIA BR 101;S/N;KM 80               LOJA  02;IBITIOCA;28120-000;GASOLINA;01/01/2025;5,69;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;OASIS COMBUSTIVEIS LTDA; 17.305.026/0001-40;RODOVIA BR 101;S/N;KM 80               LOJA  02;IBITIOCA;28120-000;GASOLINA ADITIVADA;01/01/2025;5,79;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;OASIS COMBUSTIVEIS LTDA; 17.305.026/0001-40;RODOVIA BR 101;S/N;KM 80               LOJA  02;IBITIOCA;28120-000;ETANOL;01/01/2025;4,09;;R$ / litro;BRANCA
SE;MG;SABARA;AUTO POSTO TREVINHO LTDA; 17.960.090/0001-65;AVENIDA JOSE CANDIDO DA SILVEIRA;3252;;ANA LUCIA;34710-138;GNV;01/01/2025;4,99;;R$ / m³;VIBRA
